frame,numero_pers,distance_x,distance_y,distance_z
101,7,-161.28436,-1168.22945,0
101,8,-690.537925,-1501.16565,0
101,9,-232.97478,-1149.1021,0
101,10,-316.681625,-1172.48125,0
101,11,-418.868195,-1028.6305499999999,0
101,12,-383.3429,-111.16427,0
101,13,-693.37625,-1179.7673,0
102,0,14.128303999999998,217.98363999999998,0
102,1,352.38014,-113.13848999999999,0
102,2,-116.43345,-261.170805,0
102,3,126.004395,-1204.7751,0
102,4,325.53877,-1123.6399000000001,0
102,5,194.62561,-1165.00875,0
102,6,262.006395,-1208.9206,0
102,7,-161.18094000000002,-1168.2676000000001,0
102,8,-690.4954299999999,-1501.5088,0
102,9,-232.95158,-1148.85765,0
102,10,-316.62636,-1172.1577,0
102,11,-419.169125,-1029.89995,0
102,12,-383.2868,-110.999115,0
102,13,-713.3129,-1181.6115,0
103,0,10.3415915,216.15750500000001,0
103,1,352.33621500000004,-113.11384000000001,0
103,2,-118.9506,-255.96329500000002,0
103,3,126.007105,-1204.8353,0
103,4,325.52348,-1123.5973,0
103,5,194.20716,-1164.90355,0
103,6,261.939205,-1208.50785,0
103,7,-160.65078,-1168.03305,0
103,8,-690.19395,-1499.71975,0
103,9,-232.920835,-1148.56895,0
103,10,-316.58405000000005,-1170.8391499999998,0
103,11,-419.21866,-1031.7163,0
103,12,-383.4342,-111.11319,0
103,13,-713.72974,-1185.825,0
104,0,3.2425154999999997,217.36898,0
104,1,352.326325,-112.83512,0
104,2,-118.77656,-249.438595,0
104,3,126.005115,-1204.76055,0
104,4,325.49996999999996,-1123.4308,0
104,5,194.20966499999997,-1165.0737,0
104,6,261.825675,-1208.4924999999998,0
104,7,-160.63817,-1167.99545,0
104,8,-690.18835,-1500.74425,0
104,9,-232.89872000000003,-1148.43405,0
104,10,-316.64315,-1171.086,0
104,11,-419.173675,-1030.3636999999999,0
104,12,-383.50644,-111.48286,0
104,13,-694.24037,-1187.91065,0
105,0,-4.680412499999999,222.342025,0
105,1,352.44328,-113.651885,0
105,2,-119.34881000000001,-245.10343,0
105,3,126.00938200000002,-1204.8593,0
105,4,325.498785,-1123.4335999999998,0
105,5,194.2344,-1165.2589,0
105,6,261.92136500000004,-1208.4627,0
105,7,-160.642,-1168.35265,0
105,8,-690.37783,-1500.4119999999998,0
105,9,-232.46854000000002,-1148.68275,0
105,10,-316.54364,-1171.6482,0
105,11,-419.33196,-1031.6957,0
105,12,-383.75272,-112.11341,0
105,13,-692.35495,-1173.6408999999999,0
106,0,-8.493648499999999,232.18932,0
106,1,352.42928,-113.318998,0
106,2,-117.92204749999999,-243.3716,0
106,3,126.007545,-1204.77605,0
106,4,325.49814,-1123.45265,0
106,5,194.637315,-1165.3318,0
106,6,261.82481,-1208.4605999999999,0
106,7,-160.62878999999998,-1168.0115,0
106,8,-690.01847,-1499.1433499999998,0
106,9,-232.466885,-1148.8315499999999,0
106,10,-316.52234999999996,-1171.5002,0
106,11,-421.434895,-1048.64305,0
106,12,-383.82312,-112.74496,0
106,13,-692.7654,-1178.5425,0
107,0,-10.303975999999999,239.586275,0
107,1,352.43338,-112.7976475,0
107,2,-121.99167249999999,-323.39125,0
107,3,126.007092,-1204.8199,0
107,4,325.49703,-1123.4562999999998,0
107,5,194.638505,-1165.30275,0
107,6,261.91504,-1208.42255,0
107,7,-160.628235,-1168.07405,0
107,8,-690.652325,-1501.3489,0
107,9,-232.89195999999998,-1148.81945,0
107,10,-316.688705,-1171.3994,0
107,11,-419.27853000000005,-1032.2278000000001,0
107,12,-383.66824,-112.13149,0
107,13,-693.1707799999999,-1181.3434000000002,0
108,0,-10.697426,247.31375500000001,0
108,1,352.39261,-112.847555,0
108,2,-121.7479425,-332.202765,0
108,3,126.01302000000001,-1204.8189,0
108,4,325.494815,-1123.4546500000001,0
108,5,194.237515,-1165.26255,0
108,6,261.82687,-1208.3512500000002,0
108,7,-160.6251,-1168.0174000000002,0
108,8,-689.988155,-1500.20905,0
108,9,-232.91789999999997,-1148.66545,0
108,10,-316.38656,-1171.2887,0
108,11,-419.08019,-1030.46315,0
108,12,-383.74698,-111.83912,0
109,0,-10.776626500000003,248.90935,0
109,1,352.341915,-112.910943,0
109,2,-121.96193500000001,-331.568115,0
109,3,125.88684,-1204.7028500000001,0
109,4,325.505405,-1123.4775,0
109,5,194.23930000000001,-1165.20485,0
109,6,261.83477,-1208.3811500000002,0
109,7,-160.640455,-1167.93865,0
109,8,-689.5744500000001,-1498.1117,0
109,9,-232.91670499999998,-1149.00125,0
109,10,-316.486845,-1171.446,0
109,11,-415.26000999999997,-993.19538,0
109,12,-383.68448,-111.93772,0
109,13,-688.943865,-1149.1829,0
110,0,-11.251207,250.25680499999999,0
110,1,352.335785,-112.912115,0
110,2,-126.00223,-341.43646,0
110,3,125.893585,-1204.827,0
110,4,325.515595,-1123.5706500000001,0
110,5,194.237785,-1165.2384,0
110,6,261.938405,-1208.6592500000002,0
110,7,-160.64941,-1168.11735,0
110,8,-689.6612250000001,-1498.3429,0
110,9,-232.936085,-1148.9107,0
110,10,-316.413365,-1171.5598,0
110,11,-419.2633,-1030.7504,0
110,12,-383.62665,-111.63427,0
111,0,-11.901885,250.61864,0
111,1,352.138185,-112.486733,0
111,2,-129.19888,-345.825465,0
111,3,126.01065,-1204.68745,0
111,4,325.04226000000006,-1122.06555,0
111,5,194.238405,-1165.1493,0
111,6,261.939705,-1208.6939,0
111,7,-160.595015,-1168.0001,0
111,8,-689.7375,-1499.04965,0
111,9,-232.93212,-1148.8667,0
111,10,-316.424625,-1171.5055,0
111,11,-419.30588,-1030.94705,0
111,12,-383.55817,-111.213585,0
111,13,-688.3705649999999,-1146.9787000000001,0
112,0,-12.112925,249.89364,0
112,1,352.24141,-112.96363500000001,0
112,2,-129.839935,-278.302875,0
112,3,126.00968,-1204.6395499999999,0
112,4,325.5067,-1123.47125,0
112,5,194.622025,-1164.9965499999998,0
112,6,261.931235,-1208.69295,0
112,7,-160.67347999999998,-1167.91875,0
112,8,-689.61058,-1497.9969999999998,0
112,9,-232.408295,-1148.61035,0
112,10,-316.50241,-1171.5115,0
112,11,-415.1319,-993.28305,0
112,12,-383.5399,-111.07543,0
112,13,-690.36972,-1162.75975,0
113,0,-12.440302500000001,250.351915,0
113,1,352.35395500000004,-113.223585,0
113,2,-120.692075,-293.58860000000004,0
113,3,126.022432,-1204.60815,0
113,4,324.904095,-1121.9275499999999,0
113,5,194.19347,-1163.85905,0
113,6,261.313385,-1207.797,0
113,7,-160.65134999999998,-1167.786,0
113,8,-690.139835,-1499.7348,0
113,9,-233.60057999999998,-1151.99345,0
113,10,-316.44105,-1172.0823500000001,0
113,11,-419.01099999999997,-1029.9474,0
113,12,-383.9043,-111.91269,0
113,13,-691.020485,-1167.81155,0
114,0,-13.022206500000001,251.0747,0
114,1,352.30182,-113.170767,0
114,2,-134.297145,-313.757575,0
114,3,126.023815,-1204.5834,0
114,4,325.37960999999996,-1123.4267,0
114,5,194.37218000000001,-1163.5778500000001,0
114,6,261.21469,-1207.6889500000002,0
114,7,-160.68233,-1167.34595,0
114,8,-690.05445,-1500.2271,0
114,9,-233.575195,-1149.1232,0
114,10,-316.492485,-1172.2838000000002,0
114,11,-419.14433499999996,-1029.67263,0
114,12,-383.9712,-112.01182,0
114,13,-691.53595,-1173.8722,0
115,0,-12.791303499999998,250.148725,0
115,1,352.22731,-112.7269095,0
115,2,-121.2273425,-301.78738999999996,0
115,3,126.143688,-1204.8958,0
115,4,325.81305,-1125.1706,0
115,5,194.630305,-1161.6502500000001,0
115,6,261.20414,-1207.8784500000002,0
115,7,-160.88358,-1167.52405,0
115,8,-690.7759000000001,-1505.0151500000002,0
115,9,-233.37396999999999,-1150.74455,0
115,10,-316.48046999999997,-1171.5462,0
115,11,-427.85179,-1108.2377000000001,0
115,12,-384.28677,-112.473755,0
115,13,-712.208,-1180.247,0
116,0,-11.252326,245.87903,0
116,1,352.29885,-113.1901125,0
116,2,-120.939345,-288.388665,0
116,3,126.150015,-1204.9229500000001,0
116,4,325.784665,-1125.0937,0
116,5,194.61958499999997,-1161.7660999999998,0
116,6,261.19862,-1207.78885,0
116,7,-160.916535,-1167.47715,0
116,8,-690.662565,-1504.4576000000002,0
116,9,-233.360345,-1150.56905,0
116,10,-308.733305,-1171.38915,0
116,11,-428.24798499999997,-1110.29185,0
116,12,-384.23746,-112.43839,0
116,13,-712.1484,-1179.0184,0
117,0,-7.739630000000002,236.62258,0
117,1,352.107845,-112.92035,0
117,2,-130.34660000000002,-280.319645,0
117,3,126.15375499999999,-1204.7957000000001,0
117,4,325.75149999999996,-1125.59575,0
117,5,194.595295,-1161.5675,0
117,6,261.2557,-1207.7983,0
117,7,-161.037375,-1167.0331,0
117,8,-690.776285,-1504.527,0
117,9,-233.23209500000002,-1150.3543,0
117,10,-294.32748000000004,-1172.0935,0
117,11,-426.15803500000004,-1091.0907,0
117,12,-384.27368,-112.36758,0
117,13,-691.37705,-1175.03235,0
118,0,-2.8135189999999994,228.771795,0
118,1,352.13269,-112.631795,0
118,2,-133.44071,-327.4409,0
118,3,126.16008,-1204.75885,0
118,4,325.77626,-1125.8388,0
118,5,194.595315,-1162.10885,0
118,6,261.27285,-1208.0295999999998,0
118,7,-161.03674999999998,-1167.4508,0
118,8,-690.75785,-1504.4533999999999,0
118,9,-233.21683000000002,-1150.1489000000001,0
118,10,-316.893635,-1172.3773999999999,0
118,11,-428.06204,-1108.61245,0
118,12,-384.17657,-111.99816,0
118,13,-691.50258,-1176.2395000000001,0
119,0,3.364931500000001,222.66652,0
119,1,352.23498,-112.705622,0
119,2,-125.073092,-317.302825,0
119,3,126.16556750000001,-1204.76215,0
119,4,325.791855,-1126.01825,0
119,5,194.608835,-1162.17585,0
119,6,261.378535,-1208.08855,0
119,7,-160.98337,-1167.4481,0
119,8,-690.7772,-1504.25475,0
119,9,-233.195365,-1149.91545,0
119,10,-294.26297,-1172.086,0
119,11,-427.771895,-1107.6527999999998,0
119,12,-383.81693,-110.3428,0
119,13,-691.338655,-1175.45815,0
120,0,8.764833499999998,218.2756,0
120,1,352.269715,-113.2069025,0
120,2,-119.947237,-330.27269,0
120,3,126.03320500000001,-1204.7404999999999,0
120,4,325.90482,-1125.9301999999998,0
120,5,194.61049500000001,-1162.27305,0
120,6,261.267065,-1208.1096,0
120,7,-160.948595,-1167.5621500000002,0
120,8,-690.57473,-1502.9041000000002,0
120,9,-233.29218,-1150.1592500000002,0
120,10,-317.12779,-1172.2008,0
120,11,-427.989945,-1109.61785,0
120,12,-384.26105,-112.34374,0
120,13,-712.18353,-1181.9263,0
121,0,14.2472865,218.31333999999998,0
121,1,352.22902,-112.973335,0
121,2,-114.0424615,-340.111895,0
121,3,126.05963750000001,-1204.76955,0
121,4,325.93721,-1126.1586000000002,0
121,5,194.738145,-1162.9335,0
121,6,261.25347,-1207.844,0
121,7,-160.955985,-1167.3614499999999,0
121,8,-690.799835,-1503.7776,0
121,9,-233.29556,-1150.2942,0
121,10,-317.070835,-1172.0275000000001,0
121,11,-427.74748,-1106.88725,0
121,12,-384.36722,-112.549545,0
121,13,-690.776245,-1172.77725,0
122,0,22.152983,217.31504,0
122,1,352.2446,-113.28207,0
122,2,-109.880989,-354.445575,0
122,3,126.070225,-1204.7132000000001,0
122,4,325.830865,-1126.24615,0
122,5,194.74917499999998,-1162.9821,0
122,6,261.16019,-1207.9009999999998,0
122,7,-160.866655,-1167.20045,0
122,8,-690.57965,-1503.7496999999998,0
122,9,-233.30480999999997,-1150.3492,0
122,10,-317.049665,-1171.90415,0
122,11,-426.60375,-1095.1957499999999,0
122,12,-384.12634,-112.11889,0
122,13,-690.74065,-1168.9364500000001,0
123,0,32.853245,218.45466499999998,0
123,1,352.295595,-112.957525,0
123,2,-104.28762900000001,-356.02122499999996,0
123,3,126.07135500000001,-1204.6842,0
123,4,325.846865,-1126.3194,0
123,5,194.86061,-1163.04965,0
123,6,261.16716,-1207.94625,0
123,7,-160.85242,-1167.37265,0
123,8,-690.56375,-1503.70435,0
123,9,-233.319055,-1150.6008,0
123,10,-317.11616000000004,-1172.42995,0
123,11,-427.717805,-1105.8739,0
123,12,-384.03082,-111.311905,0
123,13,-690.0156999999999,-1162.2305000000001,0
124,0,46.652846499999995,225.85093,0
124,1,352.18231000000003,-112.8144375,0
124,2,-103.043465,-354.74211,0
124,3,126.05193499999999,-1204.7017,0
124,4,325.76252999999997,-1125.89795,0
124,5,194.75897,-1163.08,0
124,6,261.17034,-1207.8467500000002,0
124,7,-160.85439,-1167.3809,0
124,8,-690.88198,-1504.02855,0
124,9,-233.298965,-1150.6752,0
124,10,-317.05282,-1172.0234,0
124,11,-427.66072499999996,-1105.0556000000001,0
124,12,-384.19974,-112.38621,0
124,13,-711.2127,-1165.3126,0
125,0,60.415651499999996,234.298465,0
125,1,352.23614,-112.962095,0
125,2,-102.003694,-348.30814,0
125,3,125.98102,-1205.05355,0
125,4,325.78067,-1126.06875,0
125,5,194.84048,-1162.91295,0
125,6,261.188645,-1207.9187,0
125,7,-160.84963499999998,-1167.38635,0
125,8,-691.12123,-1505.5131999999999,0
125,9,-233.310815,-1150.5104999999999,0
125,10,-317.082305,-1172.1206,0
125,11,-427.242125,-1103.0225,0
125,12,-384.29715,-112.48201,0
125,13,-711.04315,-1168.7283,0
126,0,70.25370000000001,239.812255,0
126,1,352.13896,-112.10633,0
126,2,-100.832128,-343.24717499999997,0
126,3,126.0181675,-1204.99505,0
126,4,325.77904,-1126.18755,0
126,5,194.813065,-1162.84455,0
126,6,261.169875,-1207.78375,0
126,7,-160.863095,-1167.5236,0
126,8,-691.26212,-1506.0025999999998,0
126,9,-233.2985,-1150.4505,0
126,10,-317.03246,-1172.01135,0
126,11,-425.84886,-1091.3579,0
126,12,-384.05054,-111.91274,0
126,13,-712.6252,-1183.9539,0
127,0,75.5926455,240.633805,0
127,1,352.0852,-112.42524,0
127,2,-100.47739,-346.62708999999995,0
127,3,126.08359999999999,-1204.7614,0
127,4,325.79443000000003,-1126.14505,0
127,5,194.790245,-1162.9167,0
127,6,261.259365,-1207.9347,0
127,7,-160.867905,-1167.62255,0
127,8,-691.62906,-1507.05745,0
127,9,-233.30581999999998,-1150.5216,0
127,10,-294.287575,-1172.2388500000002,0
127,11,-425.1861,-1083.8616000000002,0
127,12,-384.14386,-112.40966,0
127,13,-691.651375,-1176.73385,0
128,0,77.9017685,245.655195,0
128,1,352.03907000000004,-112.29507000000001,0
128,2,-100.1259775,-354.387735,0
128,3,126.090985,-1204.8271,0
128,4,325.79095,-1126.0866500000002,0
128,5,194.82745,-1163.09745,0
128,6,261.240155,-1207.8469,0
128,7,-160.87949,-1167.63075,0
128,8,-691.453795,-1505.65485,0
128,9,-233.3171,-1150.69115,0
128,10,-317.22632,-1172.4875499999998,0
128,11,-427.512365,-1104.90815,0
128,12,-384.12686,-112.23237,0
128,13,-713.1984,-1186.5602,0
129,0,77.0183185,251.44528,0
129,1,352.15094999999997,-112.65631,0
129,2,-99.5679715,-356.33073,0
129,3,125.968315,-1202.55935,0
129,4,325.66234,-1126.0889000000002,0
129,5,194.88180499999999,-1163.492,0
129,6,261.15992,-1208.06165,0
129,7,-160.966655,-1167.6539,0
129,8,-691.14075,-1504.5743499999999,0
129,9,-232.73345,-1149.5758,0
129,10,-317.18489,-1172.219,0
129,11,-428.15840000000003,-1110.67775,0
129,12,-384.2398,-112.37125,0
129,13,-712.8966,-1182.2058,0
130,0,76.90331,254.56509499999999,0
130,1,352.240235,-112.5138225,0
130,2,-97.01616,-360.48772,0
130,3,125.34127799999999,-1197.4046,0
130,4,325.643555,-1125.8706000000002,0
130,5,194.750365,-1163.21225,0
130,6,261.16139,-1208.0812,0
130,7,-160.907215,-1167.5751,0
130,8,-691.26625,-1504.5296,0
130,9,-232.460085,-1149.1671000000001,0
130,10,-317.07627,-1172.1684500000001,0
130,11,-427.469135,-1106.1648,0
130,12,-384.1521,-111.75208,0
130,13,-712.8836,-1181.7281,0
131,0,77.9871165,257.78408,0
131,1,352.33172,-112.92926,0
131,2,-94.76536999999999,-368.701815,0
131,3,125.99803500000002,-1204.2192,0
131,4,325.64302499999997,-1125.9759,0
131,5,194.752745,-1162.7709,0
131,6,261.30045,-1208.6077500000001,0
131,7,-160.88932499999999,-1167.2023,0
131,8,-691.319305,-1505.89195,0
131,9,-232.75708,-1149.3467,0
131,10,-317.04097,-1172.96235,0
131,11,-420.64853500000004,-1042.81705,0
131,12,-384.10333,-111.47608,0
131,13,-690.557425,-1163.42785,0
132,0,81.2740955,260.816105,0
132,1,352.35689,-113.182158,0
132,2,-93.1484015,-369.16641500000003,0
132,3,125.9132775,-1204.393,0
132,4,325.64315,-1125.96515,0
132,5,194.89541,-1163.4085,0
132,6,261.318005,-1208.75975,0
132,7,-161.02573999999998,-1166.8993,0
132,8,-691.13288,-1504.5189,0
132,9,-232.82852,-1150.893,0
132,10,-316.8352,-1173.6578,0
132,11,-419.99984500000005,-1039.04535,0
132,12,-384.14255,-111.54957,0
132,13,-691.2193,-1169.8099,0
133,0,84.8734575,265.48048500000004,0
133,1,352.320905,-112.72962949999999,0
133,2,-92.571905,-366.28399,0
133,3,125.79335,-1204.3863000000001,0
133,4,325.601085,-1125.7738,0
133,5,194.59728,-1162.7892,0
133,6,261.42447500000003,-1208.763,0
133,7,-160.75484,-1167.2662500000001,0
133,8,-691.21758,-1504.6248,0
133,9,-232.887395,-1149.5519,0
133,10,-316.71652,-1173.7328,0
133,11,-425.67648499999996,-1087.26255,0
133,12,-383.2339,-109.801155,0
133,13,-689.3574550000001,-1150.1684500000001,0
134,0,88.4303235,266.33331,0
134,1,352.340685,-112.93035499999999,0
134,2,-93.98601500000001,-370.550945,0
134,3,125.80815,-1204.6413499999999,0
134,4,325.58223,-1125.5283,0
134,5,194.6327,-1163.12555,0
134,6,261.242635,-1208.8899999999999,0
134,7,-160.6372,-1165.8788,0
134,8,-691.17005,-1504.31395,0
134,9,-232.72107499999998,-1153.76715,0
134,10,-316.73395,-1174.1028999999999,0
134,11,-425.40031,-1085.36925,0
134,12,-378.84482,-102.895546,0
134,13,-690.513875,-1159.38175,0
135,0,91.63759,269.41497000000004,0
135,1,352.328295,-112.9578975,0
135,2,-96.5628775,-370.02110500000003,0
135,3,125.90806,-1204.8299,0
135,4,325.604405,-1125.716,0
135,5,194.77428500000002,-1162.7136,0
135,6,261.21637499999997,-1208.6637500000002,0
135,7,-160.69187499999998,-1167.6202,0
135,8,-691.18245,-1504.38995,0
135,9,-233.59333500000002,-1157.4505,0
135,10,-316.768445,-1173.7002,0
135,11,-418.49504,-1025.2853300000002,0
135,12,-375.02502,-96.49718,0
135,13,-690.5911000000001,-1158.3355999999999,0
136,0,94.94279499999999,273.897245,0
136,1,352.301145,-112.819925,0
136,2,-97.266623,-372.70075999999995,0
136,3,126.011065,-1204.6772999999998,0
136,4,325.83501,-1125.68655,0
136,5,194.830175,-1163.57725,0
136,6,261.45385999999996,-1208.9850000000001,0
136,7,-160.793875,-1167.80065,0
136,8,-691.0516,-1503.8395,0
136,9,-232.846815,-1158.4654500000001,0
136,10,-316.75018,-1173.3744,0
136,11,-418.550565,-1027.46265,0
136,12,-372.42828,-91.76367,0
136,13,-690.996075,-1162.68125,0
137,0,96.800477,280.76239,0
137,1,352.406435,-112.9101,0
137,2,-97.579133,-372.43881,0
137,3,125.90333799999999,-1204.5812500000002,0
137,4,325.56322,-1125.45045,0
137,5,194.86037,-1160.40315,0
137,6,261.3369,-1208.65025,0
137,7,-160.810965,-1167.64565,0
137,8,-691.5563,-1504.82715,0
137,9,-229.682935,-1156.3323,0
137,10,-316.58907999999997,-1172.52115,0
137,11,-418.98134,-1030.758475,0
137,12,-374.075985,-46.479585,0
137,13,-689.13638,-1148.98425,0
138,0,97.35011,283.93537000000003,0
138,1,352.38006,-112.389377,0
138,2,-97.301838,-373.40848,0
138,3,125.90696499999999,-1204.476,0
138,4,325.24475,-1123.9198000000001,0
138,5,194.523165,-1161.20775,0
138,6,261.44854,-1208.7651999999998,0
138,7,-160.810395,-1167.61905,0
138,8,-691.2998,-1504.3362499999998,0
138,9,-229.594925,-1155.5736499999998,0
138,10,-316.599445,-1172.5102499999998,0
138,11,-424.80144,-1081.41075,0
138,12,-372.62302,-42.480322,0
138,13,-691.563175,-1167.0428,0
139,0,96.702485,286.607255,0
139,1,352.16669,-111.93611,0
139,2,-94.5198,-377.31624999999997,0
139,3,125.905577,-1204.1617999999999,0
139,4,325.23294,-1124.8791,0
139,5,194.598315,-1161.59035,0
139,6,261.55143,-1209.2564,0
139,7,-160.60067,-1168.2356,0
139,8,-691.237685,-1504.36935,0
139,9,-233.43291,-1153.4987,0
139,10,-316.69849999999997,-1171.47085,0
139,11,-422.73797,-1065.7084,0
139,12,-372.251405,-41.3311075,0
139,13,-689.023175,-1149.6407,0
140,0,95.68834,289.208665,0
140,1,352.1725,-112.45873499999999,0
140,2,-91.33856499999999,-386.36889499999995,0
140,3,125.895025,-1203.92155,0
140,4,325.18252500000006,-1124.71115,0
140,5,194.71283499999998,-1162.1831,0
140,6,261.37978,-1209.15565,0
140,7,-160.794245,-1167.9922499999998,0
140,8,-691.377185,-1504.73835,0
140,9,-234.26214499999998,-1151.3103,0
140,10,-316.518955,-1171.24515,0
140,11,-421.015725,-1053.28665,0
140,12,-372.26448500000004,-40.8844355,0
140,13,-691.7480499999999,-1168.55595,0
141,0,95.050562,293.523755,0
141,1,352.28038000000004,-112.777818,0
141,2,-87.38622749999999,-396.63441,0
141,3,126.017855,-1204.08625,0
141,4,325.27107,-1125.15935,0
141,5,194.89664499999998,-1163.7856499999998,0
141,6,260.76430500000004,-1207.68695,0
141,7,-160.791765,-1169.59835,0
141,8,-691.677185,-1504.5569,0
141,9,-235.080575,-1150.7822999999999,0
141,10,-316.6821,-1170.6365,0
141,11,-421.31187,-1054.3659,0
141,12,-372.60704,-38.515198999999996,0
141,13,-688.56123,-1147.3020999999999,0
142,0,94.631508,296.17951,0
142,1,352.26382,-112.992095,0
142,2,-83.714978,-411.34593,0
142,3,125.8982025,-1203.9731000000002,0
142,4,325.21492,-1124.8229999999999,0
142,5,194.933295,-1163.4955,0
142,6,261.18891,-1205.877,0
142,7,-157.134455,-1168.58525,0
142,8,-691.15491,-1503.83885,0
142,9,-235.000025,-1152.474,0
142,10,-316.722105,-1171.3761,0
142,11,-422.72437,-1064.94495,0
142,12,-373.448715,-37.546758499999996,0
142,13,-689.752415,-1153.6132,0
143,0,93.0357975,298.233365,0
143,1,352.286605,-112.332195,0
143,2,-79.1001275,-430.01646500000004,0
143,3,125.778977,-1203.98175,0
143,4,325.21278,-1124.7783,0
143,5,194.753625,-1163.4836500000001,0
143,6,273.75214500000004,-1204.8593,0
143,7,-160.577995,-1167.62495,0
143,8,-691.17713,-1503.4718,0
143,9,-239.151265,-1222.0158000000001,0
143,10,-316.61665500000004,-1171.89895,0
143,11,-421.175565,-1051.1282999999999,0
143,12,-372.8909,-37.7772255,0
143,13,-687.90285,-1141.3157,0
144,0,91.234362,300.55077,0
144,1,352.34726,-112.8306,0
144,2,-73.279325,-441.03784,0
144,3,125.76628,-1204.1766499999999,0
144,4,325.19892,-1124.62835,0
144,5,194.81597,-1162.9497000000001,0
144,6,261.270555,-1210.3217,0
144,7,-160.39582000000001,-1168.3673,0
144,8,-691.1632999999999,-1503.4652,0
144,9,-233.623595,-1163.50545,0
144,10,-316.746015,-1171.333,0
144,11,-421.873685,-1059.85635,0
144,12,-372.662995,-36.042699999999996,0
144,13,-689.49455,-1151.647,0
145,0,89.58740800000001,306.46693500000003,0
145,1,352.36285499999997,-112.1921175,0
145,2,-69.01767000000001,-454.23539,0
145,3,125.89391499999999,-1204.11845,0
145,4,325.284675,-1125.0554000000002,0
145,5,194.84126500000002,-1162.46975,0
145,6,261.443775,-1207.44145,0
145,7,-156.990365,-1170.5160500000002,0
145,8,-691.049365,-1503.2177,0
145,9,-236.342445,-1160.13535,0
145,10,-293.408935,-1169.5614,0
145,11,-420.65549,-1048.3931,0
145,12,-371.77895,-35.321741,0
145,13,-688.97632,-1148.9701,0
146,0,86.624945,316.42215,0
146,1,352.40961500000003,-112.757093,0
146,2,-64.8519235,-462.831465,0
146,3,125.90458,-1204.1408000000001,0
146,4,325.31813,-1124.6911,0
146,5,194.745995,-1162.23265,0
146,6,261.86812,-1209.5505,0
146,7,-156.800235,-1168.7981,0
146,8,-691.1135750000001,-1502.9808,0
146,9,-238.419065,-1215.8783,0
146,10,-316.509855,-1170.5635499999999,0
146,11,-421.03575,-1051.68545,0
146,12,-370.71925,-34.11994,0
146,13,-689.1556250000001,-1151.2081,0
147,0,84.69232500000001,327.00421,0
147,1,352.27311999999995,-113.31078,0
147,2,-59.239393500000006,-470.006775,0
147,3,125.812795,-1204.1271000000002,0
147,4,325.315965,-1123.9711000000002,0
147,5,194.83992,-1162.34105,0
147,6,261.523885,-1209.1138,0
147,7,-159.754365,-1167.34205,0
147,8,-691.19385,-1503.54645,0
147,9,-234.678745,-1162.48515,0
147,10,-316.86974999999995,-1170.2201,0
147,11,-417.44264999999996,-1020.948985,0
147,12,-370.34902999999997,-33.7558095,0
147,13,-690.34157,-1160.58945,0
148,0,84.0969,334.548405,0
148,1,352.17126499999995,-112.78943000000001,0
148,2,-55.5781165,-467.866275,0
148,3,125.817595,-1204.20425,0
148,4,325.2766,-1124.2121,0
148,5,194.73086,-1162.64325,0
148,6,261.406745,-1208.74,0
148,7,-160.240765,-1170.7898500000001,0
148,8,-691.227575,-1503.87085,0
148,9,-235.9573,-1162.0964,0
148,10,-316.56285,-1170.0450500000002,0
148,11,-418.276795,-1027.34015,0
148,12,-370.35681,-34.118345500000004,0
148,13,-690.540865,-1163.3737999999998,0
149,0,83.255635,340.67824,0
149,1,352.35015,-113.07529500000001,0
149,2,-51.6459065,-469.66958999999997,0
149,3,125.70978500000001,-1204.3757,0
149,4,325.66466,-1125.2067,0
149,5,194.69782500000002,-1161.9298,0
149,6,261.330725,-1208.66105,0
149,7,-160.44749000000002,-1173.0905,0
149,8,-691.4178449999999,-1504.80305,0
149,9,-237.580555,-1170.7818499999998,0
149,10,-331.19435,-1171.4918499999999,0
149,11,-417.77644,-1023.7798250000001,0
149,12,-370.639525,-33.841363,0
149,13,-689.90803,-1155.68435,0
150,0,82.617761,344.03165,0
150,1,352.16634999999997,-112.425846,0
150,2,-47.738659999999996,-474.52824499999997,0
150,3,125.93052499999999,-1204.47815,0
150,4,325.36015499999996,-1124.1408999999999,0
150,5,194.43758,-1162.5703,0
150,6,261.328065,-1208.6869000000002,0
150,7,-162.47789,-1179.33045,0
150,8,-691.41778,-1504.82685,0
150,9,-238.160145,-1171.4005499999998,0
150,10,-316.05436499999996,-1168.61715,0
150,11,-418.04594499999996,-1027.7197999999999,0
150,12,-370.61046,-33.6361005,0
150,13,-689.7706000000001,-1155.3865,0
151,0,82.680139,344.44186,0
151,1,352.13022,-112.0542,0
151,2,-44.89644800000001,-479.28333999999995,0
151,3,125.81089700000001,-1204.2786999999998,0
151,4,325.52745,-1124.69965,0
151,5,194.726315,-1162.4436,0
151,6,261.40477999999996,-1208.56875,0
151,7,-164.12130000000002,-1189.4461500000002,0
151,8,-691.43741,-1504.9067,0
151,9,-237.652375,-1167.63625,0
151,10,-315.64036999999996,-1169.77545,0
151,11,-418.47797,-1029.34345,0
151,12,-370.359955,-33.493176500000004,0
151,13,-690.007835,-1157.33375,0
152,0,82.9688365,344.558395,0
152,1,352.28776500000004,-112.451645,0
152,2,-40.60324,-488.87974499999996,0
152,3,125.92554000000001,-1204.1474,0
152,4,325.51535,-1124.8698,0
152,5,194.70468,-1162.20485,0
152,6,261.325875,-1208.66555,0
